U,I
0.3225806451612903,2.932551319648094e-05
0.32903225806451614,0.0
0.3387096774193548,0.0
0.3387096774193548,0.0
0.3354838709677419,1.466275659824047e-05
0.3419354838709677,0.0
0.3903225806451613,0.0
0.35161290322580646,1.466275659824047e-05
0.34838709677419355,2.932551319648094e-05
0.36451612903225805,0.0
0.3548387096774194,0.0
0.36129032258064514,0.0
0.36774193548387096,0.0
0.36129032258064514,1.466275659824047e-05
0.3741935483870968,0.0
0.3774193548387097,0.0
0.3741935483870968,0.0
0.3774193548387097,0.0
0.3903225806451613,0.0
0.3903225806451613,0.0
0.3870967741935484,1.466275659824047e-05
0.4,0.0
0.3967741935483871,0.0
0.3935483870967742,1.466275659824047e-05
0.3935483870967742,0.0
0.4096774193548387,0.0
0.4161290322580645,0.0
0.4161290322580645,0.0
0.42258064516129035,0.0
0.42258064516129035,0.0
0.4225806451612903,1.466275659824047e-05
0.4290322580645161,0.0
0.43548387096774194,0.0
0.43548387096774194,1.466275659824047e-05
0.44193548387096776,0.0
0.43548387096774194,1.466275659824047e-05
0.44193548387096776,0.0
0.44516129032258067,0.0
0.45806451612903226,0.0
0.4806451612903226,2.932551319648094e-05
0.4483870967741935,1.466275659824047e-05
0.43870967741935485,1.466275659824047e-05
0.4612903225806452,1.466275659824047e-05
0.4483870967741935,0.0
0.47096774193548385,0.0
0.46774193548387094,0.0
0.4806451612903226,0.0
0.4774193548387097,0.0
0.47096774193548385,1.466275659824047e-05
0.4806451612903226,0.0
0.4870967741935484,0.0
0.4870967741935484,0.0
0.4967741935483871,1.466275659824047e-05
0.5,0.0
0.5064516129032258,1.466275659824047e-05
0.5,0.0
0.4967741935483871,0.0
0.5096774193548387,0.0
0.5096774193548388,1.466275659824047e-05
0.5,0.0
0.5161290322580645,0.0
0.5258064516129032,0.0
0.5258064516129032,0.0
0.532258064516129,0.0
0.532258064516129,0.0
0.5322580645161291,1.466275659824047e-05
0.535483870967742,1.466275659824047e-05
0.5516129032258065,0.0
0.5451612903225806,1.466275659824047e-05
0.5483870967741935,0.0
0.5451612903225806,0.0
0.5387096774193548,0.0
0.5548387096774193,0.0
0.5612903225806452,0.0
0.5645161290322581,0.0
0.6,0.0
0.5774193548387097,0.0
0.5612903225806452,8.797653958944282e-05
0.5645161290322581,7.331378299120235e-05
0.5838709677419355,1.466275659824047e-05
0.5806451612903226,0.0
0.5645161290322581,0.0
0.5741935483870968,1.466275659824047e-05
0.5806451612903226,4.398826979472141e-05
0.5935483870967742,0.0
0.6258064516129032,2.932551319648094e-05
0.603225806451613,1.466275659824047e-05
0.6000000000000001,1.466275659824047e-05
0.6064516129032258,2.932551319648094e-05
0.6,5.865102639296188e-05
0.6193548387096774,0.0
0.6225806451612903,2.932551319648094e-05
0.6161290322580646,4.398826979472141e-05
0.6161290322580645,0.0
0.564516129032258,0.0003079178885630499
0.6258064516129033,0.0
0.635483870967742,0.0
0.635483870967742,0.0
0.6451612903225806,0.0
0.6516129032258065,0.0
0.6516129032258065,0.0
0.6483870967741935,2.932551319648094e-05
0.6483870967741935,2.932551319648094e-05
0.6645161290322581,0.0
0.6645161290322581,0.0
0.6645161290322581,0.0
0.6612903225806451,0.0
0.7064516129032258,0.0
0.6741935483870968,1.466275659824047e-05
0.6709677419354838,2.932551319648094e-05
0.6838709677419356,1.466275659824047e-05
0.6870967741935484,0.0
0.6838709677419355,0.0
0.6870967741935484,0.0
0.6806451612903226,5.865102639296188e-05
0.6967741935483871,0.0
0.6870967741935483,5.865102639296188e-05
0.6870967741935484,0.0
0.7064516129032258,0.0
0.7096774193548387,2.932551319648094e-05
0.7129032258064516,0.0
0.7096774193548387,0.0
0.7193548387096774,0.0
0.7193548387096774,1.466275659824047e-05
0.7161290322580645,2.932551319648094e-05
0.7225806451612903,0.0
0.6709677419354838,0.0002932551319648094
0.735483870967742,1.466275659824047e-05
0.7225806451612903,0.0
0.7419354838709677,0.0
0.7451612903225806,0.0
0.7483870967741936,0.0
0.7483870967741936,1.466275659824047e-05
0.7451612903225806,2.932551319648094e-05
0.7516129032258065,1.466275659824047e-05
0.7483870967741936,1.466275659824047e-05
0.7645161290322581,0.0
0.7612903225806451,0.0
0.7709677419354839,0.0
0.7516129032258064,0.0
0.7774193548387097,0.0
0.7806451612903226,0.0
0.7806451612903226,0.0
0.7774193548387096,2.932551319648094e-05
0.7806451612903226,4.398826979472141e-05
0.7935483870967742,0.0
0.7967741935483872,1.466275659824047e-05
0.7806451612903226,0.0
0.7967741935483871,2.932551319648094e-05
0.8032258064516129,0.0
0.8064516129032258,0.0
0.8451612903225807,0.0
0.8129032258064516,0.0
0.8129032258064517,4.398826979472141e-05
0.8225806451612904,0.0
0.8354838709677419,0.0
0.8225806451612904,1.466275659824047e-05
0.8258064516129032,2.932551319648094e-05
0.8354838709677419,0.0
0.8354838709677419,0.0
0.8419354838709677,0.0
0.8483870967741935,0.0
0.8483870967741935,0.0
0.8451612903225807,0.0
0.835483870967742,4.398826979472141e-05
0.8580645161290322,0.0
0.8419354838709677,7.331378299120235e-05
0.8612903225806452,0.0
0.867741935483871,1.466275659824047e-05
0.8645161290322582,1.466275659824047e-05
0.864516129032258,0.0
0.8741935483870967,2.932551319648094e-05
0.8774193548387097,1.466275659824047e-05
0.8838709677419355,0.0
0.8838709677419355,0.0
0.8870967741935484,0.0
0.896774193548387,0.0
0.8903225806451613,0.0
0.9,0.0
0.9,0.0
0.8580645161290323,0.00021994134897360704
0.9064516129032258,0.0
0.8258064516129033,0.0002932551319648094
0.9096774193548387,0.0
0.9064516129032258,4.398826979472141e-05
0.9225806451612903,0.0
0.9290322580645162,0.0
0.9225806451612903,0.0
0.9290322580645162,0.0
0.9387096774193548,0.0
0.9225806451612902,5.865102639296188e-05
0.9354838709677419,0.0
0.9387096774193548,1.466275659824047e-05
0.9258064516129033,1.466275659824047e-05
0.9419354838709677,0.0
0.9548387096774194,0.0
0.9516129032258065,0.0
0.9387096774193548,7.331378299120235e-05
0.9612903225806452,0.0
0.9612903225806452,0.0
0.9709677419354839,0.0
0.9612903225806452,0.0
0.9741935483870968,0.0
0.9580645161290323,4.398826979472141e-05
0.9806451612903225,0.0
0.9774193548387097,0.0
0.9838709677419355,0.0
0.9870967741935484,0.0
0.9870967741935484,0.0
0.9903225806451613,1.466275659824047e-05
1.0,0.0
1.0,1.466275659824047e-05
1.0064516129032257,0.0
1.0096774193548388,0.0
1.0161290322580645,1.466275659824047e-05
1.003225806451613,2.932551319648094e-05
1.0225806451612904,1.466275659824047e-05
1.0193548387096774,0.0
1.032258064516129,0.0
1.0354838709677419,0.0
1.0290322580645161,0.0
1.032258064516129,1.466275659824047e-05
1.0354838709677419,0.0
1.032258064516129,4.398826979472141e-05
1.0774193548387097,0.0
1.0838709677419356,0.0
1.0419354838709678,0.0
1.0516129032258064,0.0
1.0612903225806452,1.466275659824047e-05
1.0580645161290323,0.0
1.0516129032258064,0.0
1.0677419354838709,0.0
1.0741935483870968,0.0
1.0870967741935484,0.0
1.067741935483871,1.466275659824047e-05
1.0741935483870968,1.466275659824047e-05
1.0870967741935484,0.0
1.0838709677419356,1.466275659824047e-05
1.0838709677419356,2.932551319648094e-05
1.0838709677419356,2.932551319648094e-05
1.096774193548387,0.0
1.103225806451613,0.0
1.103225806451613,0.0
1.103225806451613,1.466275659824047e-05
1.1096774193548387,0.0
1.1,7.331378299120235e-05
1.096774193548387,0.0
1.1161290322580646,0.0
1.1225806451612903,0.0
1.1161290322580646,0.0
1.1258064516129032,0.0
1.1258064516129034,1.466275659824047e-05
1.1161290322580646,0.0
1.129032258064516,4.398826979472141e-05
1.1225806451612903,1.466275659824047e-05
1.1419354838709679,2.932551319648094e-05
1.1483870967741936,0.0
1.1451612903225807,1.466275659824047e-05
1.1516129032258065,0.0
1.1580645161290322,0.0
1.164516129032258,0.0
1.164516129032258,0.0
1.1612903225806452,0.0
1.1709677419354838,0.0
1.1741935483870969,1.466275659824047e-05
1.170967741935484,2.932551319648094e-05
1.1741935483870967,0.0
1.1774193548387097,1.466275659824047e-05
1.1806451612903226,0.0
1.1870967741935483,0.0
1.164516129032258,1.466275659824047e-05
1.2,0.0
1.1806451612903226,0.0
1.2,1.466275659824047e-05
1.2161290322580645,0.0
1.2000000000000002,2.932551319648094e-05
1.2129032258064516,0.0
1.2225806451612904,0.0
1.129032258064516,0.0003372434017595308
1.2096774193548385,4.398826979472141e-05
1.2193548387096773,0.0
1.2161290322580645,0.0
1.229032258064516,1.466275659824047e-05
1.238709677419355,0.0
1.238709677419355,0.0
1.2516129032258065,0.0
1.2483870967741935,0.0
1.2419354838709677,0.0
1.2483870967741937,1.466275659824047e-05
1.2548387096774194,0.0
1.2451612903225808,2.932551319648094e-05
1.2548387096774194,0.0
1.261290322580645,0.0
1.264516129032258,0.0
1.2516129032258065,0.0
1.2741935483870968,0.0
1.261290322580645,1.466275659824047e-05
1.270967741935484,0.0
1.274193548387097,2.932551319648094e-05
1.2838709677419355,0.0
1.2903225806451613,0.0
1.2774193548387096,7.331378299120235e-05
1.2903225806451613,0.0
1.2967741935483872,0.0
1.2935483870967743,1.466275659824047e-05
1.303225806451613,0.0
1.3096774193548386,0.0
1.3064516129032258,1.466275659824047e-05
1.3129032258064517,1.466275659824047e-05
1.3193548387096774,2.932551319648094e-05
1.3193548387096774,2.932551319648094e-05
1.3161290322580645,0.0
1.3258064516129031,0.0
1.3129032258064517,2.932551319648094e-05
1.332258064516129,0.0
1.3225806451612903,7.331378299120235e-05
1.335483870967742,0.0
1.3483870967741935,0.0
1.3451612903225807,0.0
1.3516129032258064,0.0
1.3548387096774193,0.0
1.3580645161290323,0.0
1.3516129032258064,0.0
1.364516129032258,0.0
1.3548387096774195,1.466275659824047e-05
1.364516129032258,1.466275659824047e-05
1.3516129032258064,1.466275659824047e-05
1.3741935483870968,1.466275659824047e-05
1.3774193548387097,0.0
1.3774193548387097,0.0
1.3838709677419354,0.0
1.3903225806451613,0.0
1.3806451612903226,0.0
1.396774193548387,0.0
1.3870967741935485,1.466275659824047e-05
1.403225806451613,0.0
1.4064516129032258,1.466275659824047e-05
1.4,0.0
1.4032258064516128,4.398826979472141e-05
1.4161290322580644,0.0
1.4129032258064516,1.466275659824047e-05
1.4193548387096775,1.466275659824047e-05
1.4161290322580646,1.466275659824047e-05
1.4225806451612903,1.466275659824047e-05
1.4225806451612903,0.0
1.4258064516129034,2.932551319648094e-05
1.4258064516129032,0.0
1.4225806451612903,1.466275659824047e-05
1.4161290322580644,0.0
1.4451612903225806,0.0
1.4451612903225808,1.466275659824047e-05
1.4419354838709677,1.466275659824047e-05
1.4548387096774194,1.466275659824047e-05
1.4548387096774194,0.0
1.4741935483870967,0.0
1.467741935483871,0.0
1.4516129032258065,0.0
1.4774193548387098,0.0
1.4741935483870967,0.0
1.4774193548387098,1.466275659824047e-05
1.4580645161290322,1.466275659824047e-05
1.4774193548387098,2.932551319648094e-05
1.4838709677419355,1.466275659824047e-05
1.4967741935483871,0.0
1.4967741935483871,0.0
1.474193548387097,2.932551319648094e-05
1.474193548387097,1.466275659824047e-05
1.5064516129032257,0.0
1.503225806451613,2.932551319648094e-05
1.5129032258064516,0.0
1.5129032258064516,1.466275659824047e-05
1.5129032258064516,1.466275659824047e-05
1.5193548387096774,0.0
1.5290322580645161,1.466275659824047e-05
1.5258064516129033,0.0
1.538709677419355,0.0
1.5193548387096776,2.932551319648094e-05
1.5354838709677419,0.0
1.538709677419355,0.0
1.5451612903225806,0.0
1.5483870967741935,0.0
1.5354838709677419,0.0
1.5419354838709678,5.865102639296188e-05
1.5483870967741935,0.0
1.5580645161290323,0.0
1.5612903225806452,0.0
1.5580645161290323,0.0
1.5516129032258064,0.0
1.5677419354838709,0.0
1.5774193548387097,0.0
1.5580645161290323,0.0
1.5516129032258066,0.0002932551319648094
1.5741935483870968,5.865102639296188e-05
1.6064516129032258,1.466275659824047e-05
1.5870967741935484,0.0
1.6,0.0
1.6,0.0
1.6,1.466275659824047e-05
1.6064516129032258,0.0
1.6,2.932551319648094e-05
1.6161290322580646,0.0
1.6193548387096774,1.466275659824047e-05
1.6161290322580646,0.0
1.6096774193548389,2.932551319648094e-05
1.6193548387096774,0.0
1.6064516129032258,0.0
1.6290322580645162,0.0
1.632258064516129,0.0
1.6258064516129032,0.0
1.638709677419355,2.932551319648094e-05
1.629032258064516,4.398826979472141e-05
1.6483870967741936,0.0
1.6419354838709677,0.0
1.6516129032258065,2.932551319648094e-05
1.6548387096774193,0.0
1.6580645161290322,0.0
1.6580645161290322,0.0
1.664516129032258,0.0
1.667741935483871,0.0
1.6838709677419355,0.0
1.7129032258064516,0.0
1.7,0.0
1.6774193548387097,1.466275659824047e-05
1.6903225806451614,0.0
1.6709677419354838,0.0
1.6741935483870967,0.0
1.6870967741935485,2.932551319648094e-05
1.7,0.0
1.6903225806451614,0.0
1.7032258064516128,0.0
1.7225806451612904,0.0
1.7,1.466275659824047e-05
1.706451612903226,0.0
1.7064516129032257,4.398826979472141e-05
1.706451612903226,2.932551319648094e-05
1.7225806451612904,0.0
1.7193548387096773,0.0
1.7096774193548387,0.0
1.7225806451612904,2.932551319648094e-05
1.735483870967742,0.0
1.732258064516129,0.0
1.738709677419355,0.0
1.7419354838709677,0.0
1.7548387096774194,0.0
1.735483870967742,1.466275659824047e-05
1.7516129032258065,0.0
1.7580645161290323,0.0
1.7483870967741937,1.466275659824047e-05
1.764516129032258,0.0
1.767741935483871,1.466275659824047e-05
1.7645161290322582,1.466275659824047e-05
1.767741935483871,1.466275659824047e-05
1.7774193548387096,0.0
1.770967741935484,0.0
1.7806451612903227,0.0
1.7838709677419355,0.0
1.7903225806451613,0.0
1.793548387096774,0.0
1.7870967741935484,0.0
1.8,0.0
1.7967741935483872,0.0
1.8,0.0
1.8064516129032258,0.0
1.8129032258064517,0.0
1.8096774193548386,0.0
1.8129032258064517,2.932551319648094e-05
1.8161290322580645,0.0
1.8258064516129031,0.0
1.8290322580645162,0.0
1.8225806451612905,2.932551319648094e-05
1.8419354838709678,0.0
1.8258064516129031,0.0
1.832258064516129,0.0
1.8451612903225807,0.0
1.8806451612903226,0.0
1.8483870967741935,0.0
1.8516129032258064,1.466275659824047e-05
1.8580645161290323,0.0
1.8516129032258064,0.0
1.8580645161290323,1.466275659824047e-05
1.864516129032258,1.466275659824047e-05
1.870967741935484,1.466275659824047e-05
1.864516129032258,1.466275659824047e-05
1.8838709677419354,0.0
1.8838709677419354,0.0
1.8741935483870968,2.932551319648094e-05
1.8806451612903226,1.466275659824047e-05
1.8935483870967742,0.0
1.8838709677419356,1.466275659824047e-05
1.8935483870967742,0.0
1.8935483870967742,1.466275659824047e-05
1.903225806451613,1.466275659824047e-05
1.8935483870967742,0.0
1.9129032258064516,0.0
1.9483870967741936,1.466275659824047e-05
1.9193548387096775,0.0
1.9225806451612903,0.0
1.9096774193548387,2.932551319648094e-05
1.9161290322580644,0.0
1.9322580645161291,0.0
1.929032258064516,0.0
1.8741935483870968,0.0002932551319648094
1.9483870967741936,0.0
1.929032258064516,0.0
1.9419354838709677,1.466275659824047e-05
1.9451612903225806,0.0
1.9451612903225806,0.0
1.9451612903225806,4.398826979472141e-05
1.9354838709677418,4.398826979472141e-05
1.9548387096774194,1.466275659824047e-05
1.9645161290322581,0.0
1.8935483870967742,0.0002932551319648094
1.967741935483871,0.0
1.9709677419354839,0.0
1.974193548387097,1.466275659824047e-05
1.9096774193548387,0.0003079178885630499
1.9774193548387098,1.466275659824047e-05
1.970967741935484,2.932551319648094e-05
1.9870967741935484,0.0
1.9838709677419355,2.932551319648094e-05
1.9774193548387098,2.932551319648094e-05
1.9967741935483871,1.466275659824047e-05
2.0,0.0
2.009677419354839,0.0
2.009677419354839,0.0
2.0129032258064514,0.0
2.0161290322580645,0.0
2.02258064516129,0.0
2.0258064516129033,0.0
2.0161290322580645,2.932551319648094e-05
2.02258064516129,1.466275659824047e-05
2.029032258064516,0.0
2.032258064516129,1.466275659824047e-05
2.032258064516129,0.0
2.0129032258064514,8.797653958944282e-05
2.041935483870968,0.0
2.0451612903225804,0.0
2.0451612903225804,1.466275659824047e-05
2.0387096774193547,0.0
2.0612903225806454,0.0
2.0483870967741935,2.932551319648094e-05
2.032258064516129,5.865102639296188e-05
2.0483870967741935,1.466275659824047e-05
2.067741935483871,0.0
2.074193548387097,0.0
2.0580645161290323,1.466275659824047e-05
2.0806451612903225,0.0
2.0806451612903225,0.0
2.087096774193548,0.0
2.0806451612903225,0.0
2.0903225806451613,0.0
2.0935483870967744,0.0
2.0806451612903225,1.466275659824047e-05
2.1,0.0
2.1,0.0
2.109677419354839,0.0
2.106451612903226,1.466275659824047e-05
2.1129032258064515,0.0
2.1193548387096772,0.0
2.1,0.0
2.1193548387096772,0.0
2.1161290322580646,0.0
2.1161290322580646,0.0
2.129032258064516,0.0
2.1354838709677417,0.0
2.1354838709677417,0.0
2.1354838709677417,1.466275659824047e-05
2.1258064516129034,0.0
2.1451612903225805,0.0
2.1516129032258062,1.466275659824047e-05
2.1483870967741936,0.0
2.167741935483871,0.0
2.1548387096774193,0.0
2.141935483870968,0.0
2.167741935483871,0.0
2.174193548387097,0.0
2.174193548387097,2.932551319648094e-05
2.1806451612903226,0.0
2.1677419354838707,1.466275659824047e-05
2.225806451612903,0.0
2.1838709677419352,1.466275659824047e-05
2.1870967741935483,0.0
2.1903225806451614,0.0
2.1903225806451614,2.932551319648094e-05
2.193548387096774,0.0
2.2,0.0
2.206451612903226,0.0
2.203225806451613,1.466275659824047e-05
2.2193548387096773,0.0
2.2032258064516133,5.865102639296188e-05
2.2161290322580642,1.466275659824047e-05
2.225806451612903,0.0
2.2225806451612904,0.0
2.232258064516129,0.0
2.2225806451612904,2.932551319648094e-05
2.229032258064516,1.466275659824047e-05
2.238709677419355,0.0
2.2258064516129035,2.932551319648094e-05
2.2387096774193544,1.466275659824047e-05
2.2483870967741937,0.0
2.2516129032258063,1.466275659824047e-05
2.2548387096774194,0.0
2.2580645161290325,0.0
2.2580645161290325,0.0
2.264516129032258,0.0
2.270967741935484,0.0
2.270967741935484,0.0
2.2677419354838713,2.932551319648094e-05
2.2774193548387096,0.0
2.2870967741935484,0.0
2.2806451612903227,4.398826979472141e-05
2.2870967741935484,0.0
2.2677419354838713,5.865102639296188e-05
2.296774193548387,0.0
2.2903225806451615,2.932551319648094e-05
2.3,0.0
2.303225806451613,0.0
2.303225806451613,2.932551319648094e-05
2.3096774193548386,0.0
2.3129032258064517,0.0
2.3161290322580643,0.0
2.3161290322580648,2.932551319648094e-05
2.2903225806451615,0.00013196480938416422
2.3193548387096774,0.0
2.325806451612903,0.0
2.325806451612903,0.0
2.335483870967742,0.0
2.3419354838709676,0.0
2.3419354838709676,0.0
2.3451612903225807,0.0
2.3451612903225802,1.466275659824047e-05
2.3483870967741933,1.466275659824047e-05
2.3548387096774195,0.0
2.3548387096774195,0.0
2.358064516129032,0.0
2.3645161290322583,0.0
2.3645161290322583,0.0
2.367741935483871,1.466275659824047e-05
2.3741935483870966,1.466275659824047e-05
2.3741935483870966,1.466275659824047e-05
2.367741935483871,4.398826979472141e-05
2.3838709677419354,0.0
2.3806451612903228,0.0
2.3774193548387097,0.0
2.387096774193548,1.466275659824047e-05
2.4,0.0
2.3870967741935485,2.932551319648094e-05
2.403225806451613,0.0
2.4064516129032256,0.0
2.3967741935483873,2.932551319648094e-05
2.3870967741935485,2.932551319648094e-05
2.4161290322580644,2.932551319648094e-05
2.4193548387096775,0.0
2.4193548387096775,0.0
2.429032258064516,1.466275659824047e-05
2.412903225806452,7.331378299120235e-05
2.412903225806452,5.865102639296188e-05
2.432258064516129,1.466275659824047e-05
2.432258064516129,1.466275659824047e-05
2.4451612903225803,1.466275659824047e-05
2.445161290322581,0.0
2.435483870967742,4.398826979472141e-05
2.4419354838709677,2.932551319648094e-05
2.445161290322581,2.932551319648094e-05
2.4193548387096775,0.00019061583577712613
2.458064516129032,1.466275659824047e-05
2.458064516129032,2.932551319648094e-05
2.438709677419355,7.331378299120235e-05
2.4548387096774196,5.865102639296188e-05
2.4516129032258065,5.865102639296188e-05
2.467741935483871,4.398826979472141e-05
2.4612903225806453,4.398826979472141e-05
2.470967741935484,5.865102639296188e-05
2.467741935483871,5.865102639296188e-05
2.474193548387097,5.865102639296188e-05
2.47741935483871,5.865102639296188e-05
2.4806451612903224,7.331378299120235e-05
2.4838709677419355,5.865102639296188e-05
2.47741935483871,5.865102639296188e-05
2.4806451612903224,7.331378299120235e-05
2.4774193548387093,8.797653958944282e-05
2.496774193548387,7.331378299120235e-05
2.5161290322580645,1.466275659824047e-05
2.4935483870967743,0.00010263929618768328
2.5032258064516126,4.398826979472141e-05
2.5032258064516126,8.797653958944282e-05
2.5,0.00011730205278592375
2.496774193548387,0.00016129032258064516
2.5161290322580645,0.00010263929618768328
2.5,0.0001466275659824047
2.5064516129032257,0.00016129032258064516
2.5064516129032257,0.0001466275659824047
2.5161290322580645,0.00016129032258064516
2.496774193548387,0.00019061583577712613
2.5064516129032257,0.00017595307917888563
2.5129032258064514,0.00019061583577712613
2.5161290322580645,0.00019061583577712613
2.503225806451613,0.00020527859237536657
2.516129032258065,0.00020527859237536657
2.509677419354839,0.00021994134897360704
2.512903225806452,0.00021994134897360704
2.5225806451612907,0.000249266862170088
2.5064516129032257,0.0002346041055718475
2.5258064516129033,0.000249266862170088
2.5193548387096776,0.00026392961876832845
2.532258064516129,0.000249266862170088
2.529032258064516,0.00026392961876832845
2.532258064516129,0.0002785923753665689
2.532258064516129,0.0002785923753665689
2.52258064516129,0.0003079178885630499
2.529032258064516,0.0003079178885630499
2.5290322580645164,0.0003225806451612903
2.532258064516129,0.0003079178885630499
2.535483870967742,0.0003225806451612903
2.529032258064516,0.00035190615835777126
2.535483870967742,0.00036656891495601173
2.5258064516129033,0.00039589442815249267
2.5419354838709673,0.00035190615835777126
2.541935483870968,0.00038123167155425225
2.5483870967741935,0.00039589442815249267
2.5483870967741935,0.00041055718475073314
2.545161290322581,0.00039589442815249267
2.5161290322580645,0.0004252199413489736
2.5483870967741935,0.0004252199413489736
2.561290322580645,0.00038123167155425225
2.6032258064516127,0.00041055718475073314
2.564516129032258,0.0003225806451612903
2.5516129032258066,0.000469208211143695
2.5451612903225804,0.000498533724340176
2.5193548387096776,0.0004838709677419355
2.551612903225806,0.000498533724340176
2.5548387096774197,0.0005131964809384164
2.5580645161290323,0.0005131964809384164
2.5838709677419356,0.00039589442815249267
2.567741935483871,0.0005425219941348974
2.5774193548387094,0.00045454545454545455
2.567741935483871,0.0005571847507331378
2.5580645161290323,0.0005718475073313783
2.561290322580645,0.0005718475073313783
2.570967741935484,0.0005865102639296188
2.567741935483871,0.0006011730205278592
2.567741935483871,0.0006011730205278592
2.5580645161290323,0.0006304985337243402
2.561290322580645,0.0006451612903225806
2.5483870967741935,0.0006598240469208211
2.564516129032258,0.0006598240469208211
2.558064516129032,0.000689149560117302
2.564516129032258,0.0006744868035190616
2.564516129032258,0.0007038123167155425
2.5580645161290323,0.0007331378299120235
2.564516129032258,0.0007331378299120235
2.554838709677419,0.0007184750733137829
2.567741935483871,0.0007331378299120235
2.5354838709677416,0.0007624633431085045
2.5709677419354837,0.0007771260997067449
2.6,0.0007478005865102639
2.593548387096774,0.0006744868035190616
2.564516129032258,0.0008651026392961876
2.580645161290323,0.0008064516129032258
2.570967741935484,0.0008064516129032258
2.5709677419354837,0.0008357771260997067
2.5806451612903225,0.0008211143695014663
2.5290322580645164,0.0008504398826979472
2.574193548387097,0.0008651026392961876
2.6161290322580646,0.000689149560117302
2.5806451612903225,0.0008651026392961876
2.57741935483871,0.0008797653958944282
2.5774193548387094,0.0009090909090909091
2.5516129032258066,0.0008504398826979472
2.5774193548387094,0.00093841642228739
2.5774193548387094,0.00093841642228739
2.5838709677419356,0.00093841642228739
2.5806451612903225,0.000967741935483871
2.587096774193548,0.00093841642228739
2.57741935483871,0.000997067448680352
2.5870967741935487,0.000997067448680352
2.5838709677419356,0.000997067448680352
2.5838709677419356,0.0010117302052785925
2.57741935483871,0.0010410557184750734
2.5483870967741935,0.0010557184750733138
2.5935483870967744,0.0010263929618768328
2.587096774193548,0.0010557184750733138
2.5870967741935487,0.0010703812316715541
2.5903225806451613,0.0010703812316715541
2.587096774193548,0.0010850439882697947
2.596774193548387,0.0010850439882697947
2.5935483870967744,0.0011143695014662757
2.5838709677419356,0.0011436950146627566
2.5870967741935487,0.0011436950146627566
2.6129032258064515,0.0010410557184750734
2.587096774193548,0.0011876832844574781
2.590322580645161,0.0011730205278592375
2.5935483870967744,0.0011876832844574781
